#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2026-04-15, 15:58:25
# Real time (s): 907.040
# Live time (s): 900.000
#
# Total counts:  84553
#
# Left marker:  1745 (656.430 keV)
# Right marker: 1779 (669.055 keV)
# Counts:       2529
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 8.481379
#     A1: 0.371317
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
9633	3585.382	0	0
9634	3585.753	0	0
9635	3586.124	0	0
9636	3586.496	1	0.00111111
9637	3586.867	0	0
9638	3587.238	0	0
9639	3587.610	0	0
9640	3587.981	0	0
9641	3588.352	0	0
9642	3588.724	0	0
9643	3589.095	0	0
9644	3589.466	0	0
9645	3589.838	0	0
9646	3590.209	0	0
9647	3590.580	0	0
9648	3590.952	0	0
9649	3591.323	0	0
9650	3591.694	0	0
9651	3592.065	0	0
9652	3592.437	0	0
9653	3592.808	0	0
9654	3593.179	0	0
9655	3593.551	0	0
9656	3593.922	0	0
9657	3594.293	0	0
9658	3594.665	0	0
9659	3595.036	0	0
9660	3595.407	0	0
9661	3595.779	0	0
9662	3596.150	0	0
9663	3596.521	0	0
9664	3596.893	0	0
9665	3597.264	0	0
9666	3597.635	0	0
9667	3598.007	0	0
9668	3598.378	0	0
9669	3598.749	0	0
9670	3599.121	0	0
9671	3599.492	1	0.00111111
9672	3599.863	0	0
9673	3600.234	0	0
9674	3600.606	0	0
9675	3600.977	0	0
9676	3601.348	0	0
9677	3601.720	0	0
9678	3602.091	0	0
9679	3602.462	0	0
9680	3602.834	0	0
9681	3603.205	0	0
9682	3603.576	0	0
9683	3603.948	0	0
9684	3604.319	0	0
9685	3604.690	0	0
9686	3605.062	0	0
9687	3605.433	0	0
9688	3605.804	0	0
9689	3606.176	0	0
9690	3606.547	0	0
9691	3606.918	0	0
9692	3607.289	0	0
9693	3607.661	0	0
9694	3608.032	0	0
9695	3608.403	0	0
9696	3608.775	0	0
9697	3609.146	0	0
9698	3609.517	0	0
9699	3609.889	0	0
9700	3610.260	0	0
9701	3610.631	0	0
9702	3611.003	0	0
9703	3611.374	0	0
9704	3611.745	0	0
9705	3612.117	0	0
9706	3612.488	0	0
9707	3612.859	0	0
9708	3613.231	0	0
9709	3613.602	0	0
9710	3613.973	0	0
9711	3614.345	0	0
9712	3614.716	0	0
9713	3615.087	0	0
9714	3615.458	0	0
9715	3615.830	0	0
9716	3616.201	0	0
9717	3616.572	0	0
9718	3616.944	0	0
9719	3617.315	0	0
9720	3617.686	0	0
9721	3618.058	0	0
9722	3618.429	0	0
9723	3618.800	0	0
9724	3619.172	1	0.00111111
9725	3619.543	0	0
9726	3619.914	0	0
9727	3620.286	0	0
9728	3620.657	0	0
9729	3621.028	0	0
9730	3621.400	0	0
9731	3621.771	0	0
9732	3622.142	0	0
9733	3622.514	0	0
9734	3622.885	1	0.00111111
9735	3623.256	0	0
9736	3623.627	0	0
9737	3623.999	0	0
9738	3624.370	0	0
9739	3624.741	0	0
9740	3625.113	0	0
9741	3625.484	0	0
9742	3625.855	0	0
9743	3626.227	0	0
9744	3626.598	0	0
9745	3626.969	0	0
9746	3627.341	0	0
9747	3627.712	0	0
9748	3628.083	0	0
9749	3628.455	0	0
9750	3628.826	0	0
9751	3629.197	0	0
9752	3629.569	0	0
9753	3629.940	1	0.00111111
9754	3630.311	0	0
9755	3630.682	0	0
9756	3631.054	0	0
9757	3631.425	0	0
9758	3631.796	0	0
9759	3632.168	0	0
9760	3632.539	0	0
9761	3632.910	0	0
9762	3633.282	1	0.00111111
9763	3633.653	0	0
9764	3634.024	0	0
9765	3634.396	0	0
9766	3634.767	0	0
9767	3635.138	0	0
9768	3635.510	0	0
9769	3635.881	0	0
9770	3636.252	0	0
9771	3636.624	0	0
9772	3636.995	0	0
9773	3637.366	0	0
9774	3637.738	0	0
9775	3638.109	0	0
9776	3638.480	0	0
9777	3638.851	0	0
9778	3639.223	1	0.00111111
9779	3639.594	0	0
9780	3639.965	0	0
9781	3640.337	0	0
9782	3640.708	0	0
9783	3641.079	0	0
9784	3641.451	0	0
9785	3641.822	0	0
9786	3642.193	0	0
9787	3642.565	0	0
9788	3642.936	0	0
9789	3643.307	0	0
9790	3643.679	0	0
9791	3644.050	0	0
9792	3644.421	0	0
9793	3644.793	0	0
9794	3645.164	0	0
9795	3645.535	0	0
9796	3645.906	0	0
9797	3646.278	0	0
9798	3646.649	0	0
9799	3647.020	0	0
9800	3647.392	0	0
9801	3647.763	0	0
9802	3648.134	0	0
9803	3648.506	0	0
9804	3648.877	0	0
9805	3649.248	0	0
9806	3649.620	0	0
9807	3649.991	0	0
9808	3650.362	0	0
9809	3650.734	0	0
9810	3651.105	0	0
9811	3651.476	0	0
9812	3651.848	0	0
9813	3652.219	0	0
9814	3652.590	0	0
9815	3652.962	0	0
9816	3653.333	0	0
9817	3653.704	0	0
9818	3654.075	0	0
9819	3654.447	0	0
9820	3654.818	0	0
9821	3655.189	0	0
9822	3655.561	0	0
9823	3655.932	0	0
9824	3656.303	0	0
9825	3656.675	0	0
9826	3657.046	0	0
9827	3657.417	1	0.00111111
9828	3657.789	0	0
9829	3658.160	0	0
9830	3658.531	0	0
9831	3658.903	0	0
9832	3659.274	0	0
9833	3659.645	0	0
9834	3660.017	0	0
9835	3660.388	0	0
9836	3660.759	0	0
9837	3661.131	0	0
9838	3661.502	0	0
9839	3661.873	0	0
9840	3662.244	0	0
9841	3662.616	0	0
9842	3662.987	0	0
9843	3663.358	0	0
9844	3663.730	0	0
9845	3664.101	0	0
9846	3664.472	0	0
9847	3664.844	0	0
9848	3665.215	0	0
9849	3665.586	0	0
9850	3665.958	0	0
9851	3666.329	0	0
9852	3666.700	0	0
9853	3667.072	0	0
9854	3667.443	0	0
9855	3667.814	0	0
9856	3668.186	0	0
9857	3668.557	0	0
9858	3668.928	0	0
9859	3669.299	0	0
9860	3669.671	0	0
9861	3670.042	0	0
9862	3670.413	0	0
9863	3670.785	0	0
9864	3671.156	0	0
9865	3671.527	0	0
9866	3671.899	0	0
9867	3672.270	0	0
9868	3672.641	0	0
9869	3673.013	0	0
9870	3673.384	0	0
9871	3673.755	1	0.00111111
9872	3674.127	1	0.00111111
9873	3674.498	0	0
9874	3674.869	0	0
9875	3675.241	0	0
9876	3675.612	0	0
9877	3675.983	0	0
9878	3676.355	0	0
9879	3676.726	0	0
9880	3677.097	0	0
9881	3677.468	0	0
9882	3677.840	0	0
9883	3678.211	0	0
9884	3678.582	0	0
9885	3678.954	0	0
9886	3679.325	0	0
9887	3679.696	0	0
9888	3680.068	0	0
9889	3680.439	0	0
9890	3680.810	0	0
9891	3681.182	0	0
9892	3681.553	0	0
9893	3681.924	0	0
9894	3682.296	0	0
9895	3682.667	0	0
9896	3683.038	0	0
9897	3683.410	0	0
9898	3683.781	0	0
9899	3684.152	0	0
9900	3684.524	0	0
9901	3684.895	0	0
9902	3685.266	0	0
9903	3685.637	0	0
9904	3686.009	1	0.00111111
9905	3686.380	0	0
9906	3686.751	0	0
9907	3687.123	0	0
9908	3687.494	0	0
9909	3687.865	0	0
9910	3688.237	0	0
9911	3688.608	0	0
9912	3688.979	0	0
9913	3689.351	0	0
9914	3689.722	0	0
9915	3690.093	0	0
9916	3690.465	0	0
9917	3690.836	0	0
9918	3691.207	0	0
9919	3691.579	0	0
9920	3691.950	0	0
9921	3692.321	0	0
9922	3692.692	0	0
9923	3693.064	0	0
9924	3693.435	0	0
9925	3693.806	0	0
9926	3694.178	0	0
9927	3694.549	0	0
9928	3694.920	0	0
9929	3695.292	0	0
9930	3695.663	0	0
9931	3696.034	0	0
9932	3696.406	0	0
9933	3696.777	0	0
9934	3697.148	0	0
9935	3697.520	0	0
9936	3697.891	0	0
9937	3698.262	0	0
9938	3698.634	0	0
9939	3699.005	0	0
9940	3699.376	0	0
9941	3699.748	0	0
9942	3700.119	0	0
9943	3700.490	0	0
9944	3700.861	0	0
9945	3701.233	0	0
9946	3701.604	0	0
9947	3701.975	0	0
9948	3702.347	0	0
9949	3702.718	0	0
9950	3703.089	0	0
9951	3703.461	0	0
9952	3703.832	0	0
9953	3704.203	0	0
9954	3704.575	1	0.00111111
9955	3704.946	0	0
9956	3705.317	0	0
9957	3705.689	0	0
9958	3706.060	0	0
9959	3706.431	0	0
9960	3706.803	0	0
9961	3707.174	0	0
9962	3707.545	0	0
9963	3707.917	0	0
9964	3708.288	0	0
9965	3708.659	0	0
9966	3709.030	0	0
9967	3709.402	1	0.00111111
9968	3709.773	0	0
9969	3710.144	0	0
9970	3710.516	0	0
9971	3710.887	0	0
9972	3711.258	0	0
9973	3711.630	0	0
9974	3712.001	0	0
9975	3712.372	0	0
9976	3712.744	0	0
9977	3713.115	0	0
9978	3713.486	0	0
9979	3713.858	0	0
9980	3714.229	0	0
9981	3714.600	0	0
9982	3714.972	0	0
9983	3715.343	1	0.00111111
9984	3715.714	0	0
9985	3716.085	0	0
9986	3716.457	0	0
9987	3716.828	0	0
9988	3717.199	0	0
9989	3717.571	0	0
9990	3717.942	0	0
9991	3718.313	1	0.00111111
9992	3718.685	0	0
9993	3719.056	0	0
9994	3719.427	0	0
9995	3719.799	0	0
9996	3720.170	0	0
9997	3720.541	0	0
9998	3720.913	0	0
9999	3721.284	0	0
10000	3721.655	0	0
10001	3722.027	0	0
10002	3722.398	0	0
10003	3722.769	0	0
10004	3723.141	0	0
10005	3723.512	0	0
10006	3723.883	0	0
10007	3724.254	0	0
10008	3724.626	0	0
10009	3724.997	0	0
10010	3725.368	0	0
10011	3725.740	0	0
10012	3726.111	0	0
10013	3726.482	0	0
10014	3726.854	0	0
10015	3727.225	0	0
10016	3727.596	1	0.00111111
10017	3727.968	0	0
10018	3728.339	0	0
10019	3728.710	0	0
10020	3729.082	0	0
10021	3729.453	1	0.00111111
10022	3729.824	0	0
10023	3730.196	0	0
10024	3730.567	0	0
10025	3730.938	0	0
10026	3731.309	0	0
10027	3731.681	0	0
10028	3732.052	0	0
10029	3732.423	0	0
10030	3732.795	0	0
10031	3733.166	0	0
10032	3733.537	0	0
10033	3733.909	0	0
10034	3734.280	0	0
10035	3734.651	0	0
10036	3735.023	0	0
10037	3735.394	0	0
10038	3735.765	0	0
10039	3736.137	0	0
10040	3736.508	1	0.00111111
10041	3736.879	0	0
10042	3737.251	0	0
10043	3737.622	0	0
10044	3737.993	0	0
10045	3738.365	0	0
10046	3738.736	0	0
10047	3739.107	0	0
10048	3739.478	0	0
10049	3739.850	0	0
10050	3740.221	0	0
10051	3740.592	0	0
10052	3740.964	0	0
10053	3741.335	0	0
10054	3741.706	0	0
10055	3742.078	0	0
10056	3742.449	0	0
10057	3742.820	0	0
10058	3743.192	0	0
10059	3743.563	0	0
10060	3743.934	0	0
10061	3744.306	0	0
10062	3744.677	0	0
10063	3745.048	0	0
10064	3745.420	0	0
10065	3745.791	0	0
10066	3746.162	0	0
10067	3746.534	0	0
10068	3746.905	0	0
10069	3747.276	0	0
10070	3747.647	0	0
10071	3748.019	0	0
10072	3748.390	0	0
10073	3748.761	0	0
10074	3749.133	0	0
10075	3749.504	0	0
10076	3749.875	0	0
10077	3750.247	0	0
10078	3750.618	0	0
10079	3750.989	0	0
10080	3751.361	0	0
10081	3751.732	0	0
10082	3752.103	0	0
10083	3752.475	0	0
10084	3752.846	0	0
10085	3753.217	0	0
10086	3753.589	0	0
10087	3753.960	0	0
10088	3754.331	0	0
10089	3754.702	0	0
10090	3755.074	0	0
10091	3755.445	0	0
10092	3755.816	0	0
10093	3756.188	0	0
10094	3756.559	0	0
10095	3756.930	0	0
10096	3757.302	0	0
10097	3757.673	0	0
10098	3758.044	0	0
10099	3758.416	0	0
10100	3758.787	0	0
10101	3759.158	0	0
10102	3759.530	0	0
10103	3759.901	0	0
10104	3760.272	0	0
10105	3760.644	0	0
10106	3761.015	0	0
10107	3761.386	0	0
10108	3761.758	0	0
10109	3762.129	0	0
10110	3762.500	0	0
10111	3762.871	0	0
10112	3763.243	0	0
10113	3763.614	0	0
10114	3763.985	0	0
10115	3764.357	0	0
10116	3764.728	0	0
10117	3765.099	0	0
10118	3765.471	0	0
10119	3765.842	0	0
10120	3766.213	0	0
10121	3766.585	0	0
10122	3766.956	0	0
10123	3767.327	0	0
10124	3767.699	0	0
10125	3768.070	0	0
10126	3768.441	0	0
10127	3768.813	0	0
10128	3769.184	0	0
10129	3769.555	0	0
10130	3769.927	0	0
10131	3770.298	0	0
10132	3770.669	0	0
10133	3771.040	0	0
10134	3771.412	0	0
10135	3771.783	0	0
10136	3772.154	0	0
10137	3772.526	0	0
10138	3772.897	0	0
10139	3773.268	0	0
10140	3773.640	0	0
10141	3774.011	0	0
10142	3774.382	0	0
10143	3774.754	0	0
10144	3775.125	0	0
10145	3775.496	0	0
10146	3775.868	0	0
10147	3776.239	0	0
10148	3776.610	0	0
10149	3776.982	0	0
10150	3777.353	0	0
10151	3777.724	0	0
10152	3778.095	0	0
10153	3778.467	0	0
10154	3778.838	1	0.00111111
10155	3779.209	0	0
10156	3779.581	0	0
10157	3779.952	0	0
10158	3780.323	0	0
10159	3780.695	0	0
10160	3781.066	0	0
10161	3781.437	0	0
10162	3781.809	0	0
10163	3782.180	0	0
10164	3782.551	0	0
10165	3782.923	0	0
10166	3783.294	0	0
10167	3783.665	0	0
10168	3784.037	0	0
10169	3784.408	0	0
10170	3784.779	0	0
10171	3785.151	0	0
10172	3785.522	0	0
10173	3785.893	0	0
10174	3786.264	0	0
10175	3786.636	0	0
10176	3787.007	0	0
10177	3787.378	0	0
10178	3787.750	0	0
10179	3788.121	0	0
10180	3788.492	0	0
10181	3788.864	0	0
10182	3789.235	0	0
10183	3789.606	0	0
10184	3789.978	0	0
10185	3790.349	0	0
10186	3790.720	0	0
10187	3791.092	0	0
10188	3791.463	0	0
10189	3791.834	0	0
10190	3792.206	0	0
10191	3792.577	0	0
10192	3792.948	0	0
10193	3793.320	0	0
10194	3793.691	0	0
10195	3794.062	0	0
10196	3794.433	0	0
10197	3794.805	0	0
10198	3795.176	0	0
10199	3795.547	0	0
10200	3795.919	0	0
10201	3796.290	0	0
10202	3796.661	0	0
10203	3797.033	0	0
10204	3797.404	0	0
10205	3797.775	0	0
10206	3798.147	0	0
10207	3798.518	1	0.00111111
10208	3798.889	0	0
10209	3799.261	0	0
10210	3799.632	0	0
10211	3800.003	0	0
10212	3800.375	0	0
10213	3800.746	1	0.00111111
10214	3801.117	0	0
10215	3801.488	0	0
10216	3801.860	0	0
10217	3802.231	0	0
10218	3802.602	0	0
10219	3802.974	0	0
10220	3803.345	0	0
10221	3803.716	0	0
10222	3804.088	0	0
10223	3804.459	0	0
10224	3804.830	0	0
10225	3805.202	0	0
10226	3805.573	0	0
10227	3805.944	0	0
10228	3806.316	0	0
10229	3806.687	0	0
10230	3807.058	0	0
10231	3807.430	0	0
10232	3807.801	0	0
10233	3808.172	0	0
10234	3808.544	0	0
10235	3808.915	0	0
10236	3809.286	0	0
10237	3809.657	0	0
10238	3810.029	0	0
10239	3810.400	0	0
10240	3810.771	0	0
10241	3811.143	0	0
10242	3811.514	0	0
10243	3811.885	0	0
10244	3812.257	0	0
10245	3812.628	0	0
10246	3812.999	0	0
10247	3813.371	0	0
10248	3813.742	1	0.00111111
10249	3814.113	0	0
10250	3814.485	0	0
10251	3814.856	0	0
10252	3815.227	0	0
10253	3815.599	0	0
10254	3815.970	0	0
10255	3816.341	0	0
10256	3816.712	0	0
10257	3817.084	0	0
10258	3817.455	0	0
10259	3817.826	0	0
10260	3818.198	0	0
10261	3818.569	0	0
10262	3818.940	0	0
10263	3819.312	0	0
10264	3819.683	0	0
10265	3820.054	0	0
10266	3820.426	0	0
10267	3820.797	0	0
10268	3821.168	0	0
10269	3821.540	0	0
10270	3821.911	0	0
10271	3822.282	0	0
10272	3822.654	0	0
10273	3823.025	0	0
10274	3823.396	0	0
10275	3823.768	0	0
10276	3824.139	0	0
10277	3824.510	0	0
10278	3824.881	0	0
10279	3825.253	1	0.00111111
10280	3825.624	0	0
10281	3825.995	0	0
10282	3826.367	0	0
10283	3826.738	0	0
10284	3827.109	0	0
10285	3827.481	0	0
10286	3827.852	0	0
10287	3828.223	0	0
10288	3828.595	0	0
10289	3828.966	0	0
10290	3829.337	0	0
10291	3829.709	0	0
10292	3830.080	0	0
10293	3830.451	0	0
10294	3830.823	0	0
10295	3831.194	1	0.00111111
10296	3831.565	0	0
10297	3831.937	0	0
10298	3832.308	0	0
10299	3832.679	0	0
10300	3833.050	0	0
10301	3833.422	0	0
10302	3833.793	0	0
10303	3834.164	0	0
10304	3834.536	0	0
10305	3834.907	0	0
10306	3835.278	0	0
10307	3835.650	0	0
10308	3836.021	1	0.00111111
10309	3836.392	1	0.00111111
10310	3836.764	0	0
10311	3837.135	0	0
10312	3837.506	0	0
10313	3837.878	0	0
10314	3838.249	0	0
10315	3838.620	0	0
10316	3838.992	0	0
10317	3839.363	0	0
10318	3839.734	0	0
10319	3840.105	0	0
10320	3840.477	0	0
10321	3840.848	0	0
10322	3841.219	0	0
10323	3841.591	0	0
10324	3841.962	0	0
10325	3842.333	0	0
10326	3842.705	0	0
10327	3843.076	0	0
10328	3843.447	0	0
10329	3843.819	0	0
10330	3844.190	0	0
10331	3844.561	0	0
10332	3844.933	0	0
10333	3845.304	0	0
10334	3845.675	0	0
10335	3846.047	0	0
10336	3846.418	0	0
10337	3846.789	0	0
10338	3847.161	0	0
10339	3847.532	0	0
10340	3847.903	0	0
10341	3848.274	0	0
10342	3848.646	0	0
10343	3849.017	0	0
10344	3849.388	0	0
10345	3849.760	0	0
10346	3850.131	0	0
10347	3850.502	0	0
10348	3850.874	0	0
10349	3851.245	0	0
10350	3851.616	0	0
10351	3851.988	0	0
10352	3852.359	0	0
10353	3852.730	0	0
10354	3853.102	0	0
10355	3853.473	0	0
10356	3853.844	0	0
10357	3854.216	0	0
10358	3854.587	0	0
10359	3854.958	0	0
10360	3855.330	0	0
10361	3855.701	0	0
10362	3856.072	0	0
10363	3856.443	0	0
10364	3856.815	0	0
10365	3857.186	1	0.00111111
10366	3857.557	0	0
10367	3857.929	0	0
10368	3858.300	0	0
10369	3858.671	0	0
10370	3859.043	0	0
10371	3859.414	0	0
10372	3859.785	0	0
10373	3860.157	0	0
10374	3860.528	0	0
10375	3860.899	0	0
10376	3861.271	0	0
10377	3861.642	0	0
10378	3862.013	0	0
10379	3862.385	0	0
10380	3862.756	0	0
10381	3863.127	0	0
10382	3863.498	0	0
10383	3863.870	0	0
10384	3864.241	0	0
10385	3864.612	0	0
10386	3864.984	0	0
10387	3865.355	0	0
10388	3865.726	0	0
10389	3866.098	0	0
10390	3866.469	0	0
10391	3866.840	0	0
10392	3867.212	0	0
10393	3867.583	0	0
10394	3867.954	0	0
10395	3868.326	0	0
10396	3868.697	0	0
10397	3869.068	0	0
10398	3869.440	0	0
10399	3869.811	0	0
10400	3870.182	0	0
10401	3870.554	0	0
10402	3870.925	0	0
10403	3871.296	0	0
10404	3871.667	0	0
10405	3872.039	0	0
10406	3872.410	0	0
10407	3872.781	0	0
10408	3873.153	0	0
10409	3873.524	0	0
10410	3873.895	0	0
10411	3874.267	0	0
10412	3874.638	0	0
10413	3875.009	0	0
10414	3875.381	0	0
10415	3875.752	0	0
10416	3876.123	0	0
10417	3876.495	1	0.00111111
10418	3876.866	1	0.00111111
10419	3877.237	0	0
10420	3877.609	0	0
10421	3877.980	0	0
10422	3878.351	0	0
10423	3878.722	0	0
10424	3879.094	0	0
10425	3879.465	0	0
10426	3879.836	0	0
10427	3880.208	0	0
10428	3880.579	0	0
10429	3880.950	0	0
10430	3881.322	0	0
10431	3881.693	0	0
10432	3882.064	0	0
10433	3882.436	0	0
10434	3882.807	0	0
10435	3883.178	0	0
10436	3883.550	0	0
10437	3883.921	0	0
10438	3884.292	0	0
10439	3884.664	0	0
10440	3885.035	0	0
10441	3885.406	0	0
10442	3885.778	0	0
10443	3886.149	0	0
10444	3886.520	0	0
10445	3886.891	0	0
10446	3887.263	0	0
10447	3887.634	0	0
10448	3888.005	0	0
10449	3888.377	0	0
10450	3888.748	0	0
10451	3889.119	1	0.00111111
10452	3889.491	0	0
10453	3889.862	0	0
10454	3890.233	0	0
10455	3890.605	0	0
10456	3890.976	0	0
10457	3891.347	0	0
10458	3891.719	0	0
10459	3892.090	0	0
10460	3892.461	0	0
10461	3892.833	0	0
10462	3893.204	0	0
10463	3893.575	0	0
10464	3893.947	0	0
10465	3894.318	0	0
10466	3894.689	0	0
10467	3895.060	0	0
10468	3895.432	1	0.00111111
10469	3895.803	0	0
10470	3896.174	0	0
10471	3896.546	0	0
10472	3896.917	0	0
10473	3897.288	0	0
10474	3897.660	0	0
10475	3898.031	0	0
10476	3898.402	0	0
10477	3898.774	0	0
10478	3899.145	0	0
10479	3899.516	0	0
10480	3899.888	0	0
10481	3900.259	0	0
10482	3900.630	0	0
10483	3901.002	0	0
10484	3901.373	0	0
10485	3901.744	0	0
10486	3902.115	0	0
10487	3902.487	0	0
10488	3902.858	0	0
10489	3903.229	0	0
10490	3903.601	0	0
10491	3903.972	0	0
10492	3904.343	1	0.00111111
10493	3904.715	1	0.00111111
10494	3905.086	0	0
10495	3905.457	0	0
10496	3905.829	0	0
10497	3906.200	0	0
10498	3906.571	0	0
10499	3906.943	0	0
10500	3907.314	0	0
10501	3907.685	0	0
10502	3908.057	0	0
10503	3908.428	0	0
10504	3908.799	0	0
10505	3909.171	0	0
10506	3909.542	0	0
10507	3909.913	0	0
10508	3910.284	0	0
10509	3910.656	0	0
10510	3911.027	0	0
10511	3911.398	0	0
10512	3911.770	0	0
10513	3912.141	0	0
10514	3912.512	0	0
10515	3912.884	0	0
10516	3913.255	0	0
10517	3913.626	1	0.00111111
10518	3913.998	0	0
10519	3914.369	0	0
10520	3914.740	0	0
10521	3915.112	0	0
10522	3915.483	0	0
10523	3915.854	0	0
10524	3916.226	0	0
10525	3916.597	0	0
10526	3916.968	0	0
10527	3917.340	0	0
10528	3917.711	0	0
10529	3918.082	0	0
10530	3918.453	0	0
10531	3918.825	0	0
10532	3919.196	0	0
10533	3919.567	0	0
10534	3919.939	0	0
10535	3920.310	0	0
10536	3920.681	0	0
10537	3921.053	0	0
10538	3921.424	0	0
10539	3921.795	0	0
10540	3922.167	0	0
10541	3922.538	0	0
10542	3922.909	0	0
10543	3923.281	0	0
10544	3923.652	0	0
10545	3924.023	0	0
10546	3924.395	0	0
10547	3924.766	0	0
10548	3925.137	0	0
10549	3925.508	0	0
10550	3925.880	0	0
10551	3926.251	0	0
10552	3926.622	1	0.00111111
10553	3926.994	0	0
10554	3927.365	0	0
10555	3927.736	0	0
10556	3928.108	0	0
10557	3928.479	0	0
10558	3928.850	0	0
10559	3929.222	0	0
10560	3929.593	0	0
10561	3929.964	0	0
10562	3930.336	0	0
10563	3930.707	0	0
10564	3931.078	0	0
10565	3931.450	0	0
10566	3931.821	0	0
10567	3932.192	0	0
10568	3932.564	0	0
10569	3932.935	0	0
10570	3933.306	0	0
10571	3933.677	0	0
10572	3934.049	0	0
10573	3934.420	0	0
10574	3934.791	0	0
10575	3935.163	0	0
10576	3935.534	0	0
10577	3935.905	0	0
10578	3936.277	0	0
10579	3936.648	0	0
10580	3937.019	0	0
10581	3937.391	0	0
10582	3937.762	0	0
10583	3938.133	0	0
10584	3938.505	0	0
10585	3938.876	0	0
10586	3939.247	0	0
10587	3939.619	0	0
10588	3939.990	0	0
10589	3940.361	0	0
10590	3940.733	0	0
10591	3941.104	0	0
10592	3941.475	0	0
10593	3941.846	0	0
10594	3942.218	0	0
10595	3942.589	0	0
10596	3942.960	0	0
10597	3943.332	0	0
10598	3943.703	0	0
10599	3944.074	0	0
10600	3944.446	0	0
10601	3944.817	0	0
10602	3945.188	0	0
10603	3945.560	0	0
10604	3945.931	0	0
10605	3946.302	0	0
10606	3946.674	0	0
10607	3947.045	0	0
10608	3947.416	0	0
10609	3947.788	0	0
10610	3948.159	0	0
10611	3948.530	0	0
10612	3948.901	0	0
10613	3949.273	0	0
10614	3949.644	0	0
10615	3950.015	0	0
10616	3950.387	0	0
10617	3950.758	0	0
10618	3951.129	0	0
10619	3951.501	0	0
10620	3951.872	0	0
10621	3952.243	0	0
10622	3952.615	0	0
10623	3952.986	0	0
10624	3953.357	1	0.00111111
10625	3953.729	0	0
10626	3954.100	0	0
10627	3954.471	0	0
10628	3954.843	2	0.00222222
10629	3955.214	0	0
10630	3955.585	0	0
10631	3955.957	1	0.00111111
10632	3956.328	0	0
10633	3956.699	0	0
10634	3957.070	0	0
10635	3957.442	0	0
10636	3957.813	0	0
10637	3958.184	0	0
10638	3958.556	0	0
10639	3958.927	0	0
10640	3959.298	1	0.00111111
10641	3959.670	0	0
10642	3960.041	0	0
10643	3960.412	0	0
10644	3960.784	0	0
10645	3961.155	0	0
10646	3961.526	0	0
10647	3961.898	0	0
10648	3962.269	0	0
10649	3962.640	0	0
10650	3963.012	0	0
10651	3963.383	0	0
10652	3963.754	0	0
10653	3964.125	0	0
10654	3964.497	0	0
10655	3964.868	0	0
10656	3965.239	0	0
10657	3965.611	0	0
10658	3965.982	0	0
10659	3966.353	0	0
10660	3966.725	0	0
10661	3967.096	0	0
10662	3967.467	0	0
10663	3967.839	0	0
10664	3968.210	0	0
10665	3968.581	0	0
10666	3968.953	1	0.00111111
10667	3969.324	0	0
10668	3969.695	0	0
10669	3970.067	1	0.00111111
10670	3970.438	0	0
10671	3970.809	0	0
10672	3971.181	0	0
10673	3971.552	0	0
10674	3971.923	0	0
10675	3972.294	0	0
10676	3972.666	0	0
10677	3973.037	0	0
10678	3973.408	0	0
10679	3973.780	0	0
10680	3974.151	1	0.00111111
10681	3974.522	0	0
10682	3974.894	0	0
10683	3975.265	0	0
10684	3975.636	0	0
10685	3976.008	0	0
10686	3976.379	0	0
10687	3976.750	0	0
10688	3977.122	0	0
10689	3977.493	0	0
10690	3977.864	0	0
10691	3978.236	0	0
10692	3978.607	0	0
10693	3978.978	0	0
10694	3979.350	0	0
10695	3979.721	0	0
10696	3980.092	0	0
10697	3980.463	0	0
10698	3980.835	0	0
10699	3981.206	0	0
10700	3981.577	0	0
10701	3981.949	0	0
10702	3982.320	0	0
10703	3982.691	0	0
10704	3983.063	0	0
10705	3983.434	0	0
10706	3983.805	0	0
10707	3984.177	0	0
10708	3984.548	0	0
10709	3984.919	0	0
10710	3985.291	0	0
10711	3985.662	0	0
10712	3986.033	0	0
10713	3986.405	0	0
10714	3986.776	0	0
10715	3987.147	0	0
10716	3987.518	0	0
10717	3987.890	0	0
10718	3988.261	0	0
10719	3988.632	0	0
10720	3989.004	0	0
10721	3989.375	0	0
10722	3989.746	0	0
10723	3990.118	0	0
10724	3990.489	0	0
10725	3990.860	0	0
10726	3991.232	0	0
10727	3991.603	0	0
10728	3991.974	0	0
10729	3992.346	0	0
10730	3992.717	0	0
10731	3993.088	0	0
10732	3993.460	1	0.00111111
10733	3993.831	0	0
10734	3994.202	0	0
10735	3994.574	0	0
10736	3994.945	0	0
10737	3995.316	0	0
10738	3995.687	0	0
10739	3996.059	0	0
10740	3996.430	0	0
10741	3996.801	0	0
10742	3997.173	0	0
10743	3997.544	0	0
10744	3997.915	0	0
10745	3998.287	0	0
10746	3998.658	0	0
10747	3999.029	0	0
10748	3999.401	0	0
10749	3999.772	0	0
10750	4000.143	0	0
10751	4000.515	0	0
10752	4000.886	0	0
10753	4001.257	0	0
10754	4001.629	0	0
10755	4002.000	0	0
10756	4002.371	0	0
10757	4002.743	0	0
10758	4003.114	0	0
10759	4003.485	0	0
10760	4003.856	0	0
